 date          ar1_mean
2002-08-26  1.350330e-03
2002-08-27  7.199793e-04
2002-08-28  1.547261e-03
2002-08-29  1.718615e-03
2002-08-30 -2.854677e-04
2002-09-03  1.754100e-03
2002-09-04  2.219635e-03
2002-09-05 -3.235254e-04
2002-09-06  2.436450e-03
2002-09-09 -9.394811e-04
2002-09-10 -6.246183e-05
2002-09-11 -2.129059e-04
2002-09-12  1.551706e-03
2002-09-13  1.745788e-03
2002-09-16  2.383420e-05
2002-09-17  7.356720e-04
2002-09-18  1.020768e-03
2002-09-19  2.654357e-04
2002-09-20  1.068495e-03
2002-09-23  4.249090e-04
2002-09-24  2.409168e-03
2002-09-25  2.904707e-04
2002-09-26 -8.741837e-05
2002-09-27  8.850586e-04
2002-09-30  1.410369e-03
2002-10-01  1.894478e-03
2002-10-02 -1.518686e-03
2002-10-03  1.140052e-03
2002-10-04  1.304396e-03
2002-10-07  1.502173e-03
2002-10-08  3.913034e-04
2002-10-09 -1.735039e-04
2002-10-10  1.473288e-03
2002-10-11 -1.420534e-03
2002-10-14 -1.396195e-03
2002-10-15  3.082385e-04
2002-10-16 -1.667515e-03
2002-10-17  1.992142e-03
2002-10-18  3.631714e-04
2002-10-21 -1.138832e-03
2002-10-22  1.088261e-03
2002-10-23  1.237772e-03
2002-10-24 -4.861555e-04
2002-10-25  2.032836e-03
2002-10-28 -4.367418e-04
2002-10-29  1.156893e-03
2002-10-30  5.458072e-04
2002-10-31 -1.218564e-04
2002-11-01  3.769144e-04
2002-11-04  9.653614e-04
2002-11-05 -1.577782e-03
2002-11-06  2.423235e-04
2002-11-07  3.997142e-04
2002-11-08  1.309156e-03
2002-11-11  1.247242e-03
2002-11-12  1.483770e-03
2002-11-13  1.769396e-04
2002-11-14  4.368867e-05
2002-11-15 -4.798262e-04
2002-11-18  8.320942e-04
2002-11-19  1.193200e-03
2002-11-20  1.303149e-03
2002-11-21 -5.795533e-04
2002-11-22 -1.813486e-04
2002-11-25  3.847783e-04
2002-11-26  6.266176e-04
2002-11-27  1.496476e-03
2002-11-29 -1.507719e-04
2002-12-02  8.934321e-04
2002-12-03  6.265747e-04
2002-12-04  1.275220e-03
2002-12-05  7.464212e-04
2002-12-06  1.435370e-03
2002-12-09  5.443124e-04
2002-12-10  1.955097e-03
2002-12-11  2.941744e-04
2002-12-12  1.782123e-04
2002-12-13  9.719617e-04
2002-12-16  1.798423e-03
2002-12-17 -7.924666e-04
2002-12-18  7.163683e-04
2002-12-19  1.210269e-03
2002-12-20  9.296864e-04
2002-12-23  6.829537e-04
2002-12-24 -5.104853e-05
2002-12-26  7.591146e-04
2002-12-27  9.351073e-04
2002-12-30  9.304795e-04
2002-12-31  7.901030e-04
2003-01-02  1.385514e-03
2003-01-03 -8.437671e-04
2003-01-06  5.838713e-04
2003-01-07 -5.554900e-05
2003-01-08 -7.772815e-05
2003-01-09  1.689858e-03
2003-01-10 -4.609983e-04
2003-01-13  5.586200e-04
2003-01-14  3.154215e-04
2003-01-15  2.443130e-04
2003-01-16  1.097586e-03
2003-01-17  1.251114e-03
2003-01-21  3.289640e-03
2003-01-22  7.286051e-04
2003-01-23  8.761317e-04
2003-01-24 -3.155747e-04
2003-01-27  2.390037e-03
2003-01-28  1.148759e-03
2003-01-29  9.021413e-04
2003-01-30 -2.108283e-04
2003-01-31  1.897913e-03
2003-02-03  1.244293e-03
2003-02-04 -2.429787e-04
2003-02-05  1.598324e-03
2003-02-06  9.206858e-04
2003-02-07  2.628520e-04
2003-02-10  1.302688e-03
2003-02-11 -1.607021e-05
2003-02-12  1.383043e-03
2003-02-13  6.331150e-04
2003-02-14  1.854515e-04
2003-02-18 -4.206687e-04
2003-02-19 -6.346965e-04
2003-02-20  1.164879e-03
2003-02-21  1.234076e-03
2003-02-24 -1.341515e-04
2003-02-25  1.492530e-03
2003-02-26  4.446758e-04
2003-02-27  1.539432e-03
2003-02-28  6.811323e-04
2003-03-03  4.407512e-04
2003-03-04  8.882978e-04
2003-03-05  1.387820e-03
2003-03-06  2.688327e-05
2003-03-07  9.072524e-04
2003-03-10  1.620418e-04
2003-03-11  1.611797e-03
2003-03-12  8.801733e-04
2003-03-13 -3.450365e-04
2003-03-14 -1.435421e-03
2003-03-17  3.420012e-04
2003-03-18 -9.937992e-04
2003-03-19  4.727745e-04
2003-03-20  2.266661e-04
2003-03-21  7.336389e-04
2003-03-24  1.723376e-04
2003-03-25  2.454062e-03
2003-03-26  3.342058e-04
2003-03-27  9.890065e-04
2003-03-28  9.474804e-04
2003-03-31  1.191642e-03
2003-04-01  1.337939e-03
2003-04-02  4.145259e-04
2003-04-03 -1.493580e-03
2003-04-04  6.184203e-04
2003-04-07  1.573333e-03
2003-04-08  5.125912e-04
2003-04-09  1.737688e-05
2003-04-10  2.125602e-03
2003-04-11  6.023395e-04
2003-04-14  1.232601e-03
2003-04-15 -2.415725e-04
2003-04-16  8.773774e-04
2003-04-17  1.414002e-04
2003-04-21 -2.466209e-04
2003-04-22  1.062984e-03
2003-04-23 -1.915500e-04
2003-04-24  6.918125e-04
2003-04-25  9.711452e-04
2003-04-28  1.033482e-03
2003-04-29 -1.462524e-04
2003-04-30  5.450134e-04
2003-05-01  9.700811e-04
2003-05-02  4.113773e-04
2003-05-05  7.464629e-05
2003-05-06  9.807005e-04
2003-05-07 -1.123392e-04
2003-05-08  1.177806e-03
2003-05-09  9.967017e-04
2003-05-12 -2.773424e-04
2003-05-13  8.625472e-04
2003-05-14  9.360817e-04
2003-05-15  1.171236e-03
2003-05-16  3.822898e-04
2003-05-19  9.555648e-04
2003-05-20  1.830515e-03
2003-05-21  8.315778e-04
2003-05-22  1.553923e-03
2003-05-23  4.286232e-04
2003-05-27  5.392560e-04
2003-05-28 -2.564789e-04
2003-05-29  1.212526e-03
2003-05-30  6.486089e-04
2003-06-02  3.077899e-04
2003-06-03  5.870405e-04
2003-06-04  2.649297e-04
2003-06-05  6.483224e-04
2003-06-06  1.818608e-03
2003-06-09  1.292147e-03
2003-06-10  5.053520e-04
2003-06-11 -8.470397e-04
2003-06-12  3.268011e-04
2003-06-13  4.660036e-04
2003-06-16  1.147396e-03
2003-06-17 -5.016307e-04
2003-06-18 -2.154688e-04
2003-06-19  4.729538e-04
2003-06-20  6.331150e-04
2003-06-23  2.561287e-04
2003-06-24  1.422693e-03
2003-06-25  7.504170e-04
2003-06-26  1.280249e-03
2003-06-27 -1.001047e-04
2003-06-30  8.092680e-04
2003-07-01  6.183385e-04
2003-07-02 -1.187229e-04
2003-07-03 -4.220751e-04
2003-07-07  1.167476e-03
2003-07-08 -6.791669e-04
2003-07-09  2.471258e-04
2003-07-10  9.469828e-04
2003-07-11  1.403673e-03
2003-07-14  7.126824e-05
2003-07-15  5.085322e-04
2003-07-16  8.124652e-04
2003-07-17  2.865734e-04
2003-07-18  1.773130e-03
2003-07-21  3.498848e-04
2003-07-22  1.827965e-03
2003-07-23  1.395715e-04
2003-07-24  5.328100e-04
2003-07-25  1.276206e-03
2003-07-28 -6.607838e-04
2003-07-29  1.026706e-03
2003-07-30  8.319969e-04
2003-07-31  9.758186e-04
2003-08-01  3.737317e-04
2003-08-04  9.766010e-04
2003-08-05  6.186690e-04
2003-08-06  1.383915e-03
2003-08-07  6.478441e-04
2003-08-08  5.446961e-04
2003-08-11  8.242364e-04
2003-08-12  5.887937e-04
2003-08-13  4.559970e-04
2003-08-14  8.240999e-04
2003-08-15  5.888243e-04
2003-08-18  7.658337e-04
2003-08-19  3.963206e-04
2003-08-20 -7.200060e-04
2003-08-21  8.745023e-04
2003-08-22  9.332220e-04
2003-08-25  6.619200e-04
2003-08-26  2.294723e-04
2003-08-27  5.332739e-04
2003-08-28  8.464879e-04
2003-08-29  5.043473e-04
2003-09-02  6.188777e-04
2003-09-03 -4.216245e-04
2003-09-04 -8.089704e-04
2003-09-05  4.594685e-04
2003-09-08  6.996103e-04
2003-09-09  2.044029e-05
2003-09-10  1.249119e-03
2003-09-11  1.725659e-03
2003-09-12  2.352192e-04
2003-09-15 -4.574610e-05
2003-09-16  6.064426e-04
2003-09-17 -8.661146e-05
2003-09-18  1.156278e-03
2003-09-19 -6.931689e-04
2003-09-22  4.370296e-05
2003-09-23  1.755991e-03
2003-09-24 -5.603884e-05
2003-09-25  2.088886e-03
2003-09-26  9.253175e-04
2003-09-29  7.000559e-04
2003-09-30 -2.250492e-04
2003-10-01  1.983552e-03
2003-10-02 -3.458703e-04
2003-10-03  6.596263e-04
2003-10-06 -1.361411e-04
2003-10-07  4.901411e-04
2003-10-08  6.978737e-04
2003-10-09  1.048191e-03
2003-10-10  4.757247e-04
2003-10-13  6.723030e-04
2003-10-14  8.030958e-04
2003-10-15  7.644488e-04
2003-10-16 -9.582729e-05
2003-10-17  4.250647e-04
2003-10-20  1.021058e-03
2003-10-21  8.436091e-05
2003-10-22  6.331150e-04
2003-10-23  1.225532e-03
2003-10-24  6.069469e-04
2003-10-27  3.640324e-03
2003-10-28  2.069712e-04
2003-10-29  2.257572e-04
2003-10-30  1.272376e-03
2003-10-31  1.509545e-03
2003-11-03  6.041620e-04
2003-11-04 -1.477357e-04
2003-11-05  1.497344e-03
2003-11-06  5.896031e-04
2003-11-07  4.448401e-04
2003-11-10  8.204568e-04
2003-11-11  7.779497e-04
2003-11-12  9.238690e-04
2003-11-13  3.694054e-04
2003-11-14  1.055047e-03
2003-11-17  9.126777e-04
2003-11-18  1.151914e-03
2003-11-19  6.331150e-04
2003-11-20  3.325222e-04
2003-11-21  1.005904e-03
2003-11-24  6.180369e-04
2003-11-25 -3.001848e-04
2003-11-26  1.117906e-03
2003-11-28  5.586877e-04
2003-12-01  2.469805e-04
2003-12-02  4.419841e-04
2003-12-03  8.964205e-04
2003-12-04  6.183820e-04
2003-12-05 -1.473112e-04
2003-12-08  9.505141e-04
2003-12-09  2.548338e-04
2003-12-10  4.314411e-04
2003-12-11  3.322125e-04
2003-12-12  6.046776e-04
2003-12-15  5.763061e-04
2003-12-16  5.054570e-04
2003-12-17  1.807650e-04
2003-12-18  6.610547e-04
2003-12-19  1.298687e-04
2003-12-22  6.882991e-04
2003-12-23  8.817849e-04
2003-12-24  6.748499e-04
2003-12-26  7.862559e-04
2003-12-29  3.954701e-04
2003-12-30  2.858255e-04
2003-12-31  5.505151e-04
2004-01-02  8.391441e-04
2004-01-05  5.226334e-04
2004-01-06 -3.170236e-04
2004-01-07  4.987836e-04
2004-01-08  6.732797e-04
2004-01-09  7.001122e-04
2004-01-12  1.304253e-03
2004-01-13  7.561265e-04
2004-01-14  8.250470e-04
2004-01-15  2.610518e-04
2004-01-16  8.514441e-04
2004-01-20  2.625304e-04
2004-01-21  2.389404e-04
2004-01-22  3.640827e-04
2004-01-23  1.020465e-03
2004-01-26 -1.144333e-06
2004-01-27  2.084160e-04
2004-01-28  1.354972e-03
2004-01-29  1.355648e-03
2004-01-30  3.602758e-04
2004-02-02  9.852542e-04
2004-02-03  9.748781e-04
2004-02-04  7.848623e-04
2004-02-05  1.020942e-03
2004-02-06  7.030945e-04
2004-02-09  4.648665e-04
2004-02-10  8.843674e-04
2004-02-11  4.644913e-04
2004-02-12  4.512582e-04
2004-02-13  9.115535e-04
2004-02-17  1.138046e-03
2004-02-18  6.448483e-05
2004-02-19  9.412143e-04
2004-02-20  1.070834e-03
2004-02-23  4.760002e-04
2004-02-24  5.761954e-04
2004-02-25  2.495885e-04
2004-02-26  8.862292e-04
2004-02-27  9.162578e-04
2004-03-01  5.903131e-04
2004-03-02  3.909115e-04
2004-03-03  1.071995e-03
2004-03-04  6.617543e-04
2004-03-05  6.331150e-04
2004-03-08  6.617819e-04
2004-03-09  1.379046e-03
2004-03-10  7.940997e-04
2004-03-11  1.147494e-03
2004-03-12  1.050297e-03
2004-03-15  1.962037e-04
2004-03-16  9.607709e-04
2004-03-17  6.030756e-04
2004-03-18  7.081599e-04
2004-03-19  9.941160e-04
2004-03-22  1.027973e-03
2004-03-23  8.326102e-04
2004-03-24  1.173104e-03
2004-03-25  2.261584e-04
2004-03-26 -5.747211e-04
2004-03-29  8.732111e-04
2004-03-30  2.102789e-04
2004-03-31  7.973890e-04
2004-04-01  1.038101e-03
2004-04-02  4.056958e-04
2004-04-05 -5.274058e-04
2004-04-06  4.869054e-04
2004-04-07  8.515992e-04
2004-04-08  9.407839e-04
2004-04-12  7.955915e-04
2004-04-13  4.402750e-04
2004-04-14  8.692435e-04
2004-04-15  5.440218e-04
2004-04-16  1.062817e-03
2004-04-19  7.230452e-04
2004-04-20  7.723537e-05
2004-04-21  9.292337e-04
2004-04-22  4.540275e-04
2004-04-23 -1.094772e-04
2004-04-26 -1.682912e-03
2004-04-27  1.044880e-03
2004-04-28  6.608625e-04
2004-04-29  1.549622e-03
2004-04-30  7.469815e-04
2004-05-03  1.132723e-03
2004-05-04  3.148616e-04
2004-05-05  6.618017e-04
2004-05-06  6.761894e-04
2004-05-07  8.918230e-04
2004-05-10  1.125130e-03
2004-05-11  4.131881e-04
2004-05-12  6.185374e-04
2004-05-13  6.331150e-04
2004-05-14  3.999567e-04
2004-05-17  9.806916e-04
2004-05-18  1.100858e-03
2004-05-19  2.039081e-04
2004-05-20  9.404444e-04
2004-05-21  4.708167e-04
2004-05-24  3.980698e-04
2004-05-25  8.229052e-04
2004-05-26  1.342084e-04
2004-05-27  5.751902e-04
2004-05-28  5.608163e-04
2004-06-01  5.753735e-04
2004-06-02  8.060576e-04
2004-06-03  6.041607e-04
2004-06-04  9.802966e-04
2004-06-07  5.455120e-04
2004-06-08 -6.607043e-05
2004-06-09  3.899970e-04
2004-06-10  8.178529e-04
2004-06-14  2.046919e-04
2004-06-15  4.495715e-04
2004-06-16 -8.353395e-05
2004-06-17  7.572259e-04
2004-06-18  1.051241e-05
2004-06-21 -1.563551e-04
2004-06-22  6.331150e-04
2004-06-23  7.131128e-04
2004-06-24  6.197462e-04
2004-06-25  5.129109e-04
2004-06-28  3.934706e-04
2004-06-29  1.016790e-03
2004-06-30  3.390607e-04
2004-07-01  5.535509e-04
2004-07-02  5.404684e-04
2004-07-06  7.123269e-04
2004-07-07  1.360776e-03
2004-07-08  5.251853e-04
2004-07-09  1.251906e-03
2004-07-12  3.322370e-04
2004-07-13  5.924265e-04
2004-07-14  1.026159e-03
2004-07-15 -9.273815e-05
2004-07-16  9.824621e-04
2004-07-19  1.162074e-03
2004-07-20 -1.338465e-05
2004-07-21  1.327258e-04
2004-07-22 -8.762763e-05
2004-07-23  4.497497e-04
2004-07-26  1.897437e-03
2004-07-27 -2.164558e-04
2004-07-28  9.232687e-04
2004-07-29  4.470617e-04
2004-07-30  7.653568e-04
2004-08-02  6.198426e-04
2004-08-03  5.933100e-04
2004-08-04  1.229521e-03
2004-08-05  6.465959e-04
2004-08-06  1.347054e-03
2004-08-09  1.168606e-03
2004-08-10  5.773947e-04
2004-08-11 -1.178462e-04
2004-08-12  1.055820e-03
2004-08-13  1.364009e-03
2004-08-16  4.362429e-04
2004-08-17  5.351937e-04
2004-08-18  6.889135e-04
2004-08-19  6.019793e-05
2004-08-20  1.101118e-03
2004-08-23  5.216168e-04
2004-08-24  4.658730e-04
2004-08-25  6.331150e-04
2004-08-26  2.029416e-04
2004-08-27  7.840332e-04
2004-08-30  6.055742e-04
2004-08-31  8.533484e-04
2004-09-01  6.331150e-04
2004-09-02  5.084969e-04
2004-09-03  3.157163e-04
2004-09-07  1.331082e-03
2004-09-08  2.845316e-04
2004-09-09  7.712630e-04
2004-09-10  6.053886e-04
2004-09-13  3.421256e-04
2004-09-14  9.631529e-04
2004-09-15  3.695380e-04
2004-09-16  9.775024e-04
2004-09-17  5.357906e-04
2004-09-20  2.864705e-04
2004-09-21  6.331150e-04
2004-09-22  9.766094e-04
2004-09-23  8.272528e-04
2004-09-24  3.125373e-04
2004-09-27  7.160469e-04
2004-09-28  7.716249e-04
2004-09-29  5.218973e-04
2004-09-30  2.034149e-04
2004-10-01  5.371835e-04
2004-10-04 -1.871278e-04
2004-10-05  8.070538e-04
2004-10-06  2.836219e-04
2004-10-07  4.333371e-04
2004-10-08  1.110076e-03
2004-10-11  8.746538e-04
2004-10-12  5.385759e-04
2004-10-13  6.735336e-04
2004-10-14  6.331150e-04
2004-10-15  9.432814e-04
2004-10-18  3.747711e-04
2004-10-19  6.592244e-05
2004-10-20  9.391165e-04
2004-10-21 -6.438305e-05
2004-10-22  8.175067e-04
2004-10-25  1.718387e-03
2004-10-26  7.829958e-04
2004-10-27  2.637407e-04
2004-10-28  2.944222e-04
2004-10-29  8.211058e-04
2004-11-01  6.870831e-04
2004-11-02  4.844741e-04
2004-11-03  4.177315e-04
2004-11-04  3.252623e-04
2004-11-05 -7.056511e-05
2004-11-08  2.290523e-04
2004-11-09  6.718028e-04
2004-11-10  5.358717e-07
2004-11-11  6.839114e-04
2004-11-12  3.152770e-04
2004-11-15  6.457085e-04
2004-11-16  3.794635e-03
2004-11-17  1.005741e-03
2004-11-18  5.634178e-04
2004-11-19  7.722491e-04
2004-11-22  9.263496e-04
2004-11-23  9.286213e-04
2004-11-24  8.033279e-04
2004-11-26  4.763986e-04
2004-11-29  6.898740e-04
2004-11-30  3.915300e-04
2004-12-01  5.766317e-04
2004-12-02  1.277518e-05
2004-12-03  8.550498e-04
2004-12-06  4.377709e-04
2004-12-07  4.942950e-04
2004-12-08  9.927215e-04
2004-12-09  2.281619e-04
2004-12-10  8.127239e-04
2004-12-13  8.413432e-04
2004-12-14  3.958216e-04
2004-12-15  6.608526e-04
2004-12-16  7.996855e-04
2004-12-17  5.634034e-04
2004-12-20  9.114556e-04
2004-12-21  6.471406e-04
2004-12-22  4.648139e-04
2004-12-23  7.727442e-04
2004-12-27  5.770411e-04
2004-12-28  8.570444e-04
2004-12-29  4.923303e-04
2004-12-30  7.032367e-04
2004-12-31  8.298559e-04
2005-01-03  6.896023e-04
2005-01-04  6.048234e-04
2005-01-05  4.917588e-04
2005-01-06  7.176200e-04
2005-01-07  6.754498e-04
2005-01-10  7.461680e-04
2005-01-11  4.488765e-04
2005-01-12  7.318249e-04
2005-01-13  5.624200e-04
2005-01-14  1.352964e-03
2005-01-18  8.489390e-04
2005-01-19  3.436940e-04
2005-01-20  1.121402e-03
2005-01-21  8.076960e-04
2005-01-24  9.400819e-04
2005-01-25  6.036392e-04
2005-01-26  1.177279e-04
2005-01-27  6.476512e-04
2005-01-28  4.877876e-04
2005-01-31  5.317692e-04
2005-02-01  4.887430e-04
2005-02-02  4.748805e-04
2005-02-03  5.328639e-04
2005-02-04  1.033103e-03
2005-02-07  4.309926e-04
2005-02-08  8.629014e-04
2005-02-09  5.175142e-04
2005-02-10  8.779968e-04
2005-02-11  6.476370e-04
2005-02-14  7.636518e-04
2005-02-15  5.748838e-04
2005-02-16  6.331111e-04
2005-02-17  8.372051e-04
2005-02-18  8.383031e-04
2005-02-22  8.836359e-04
2005-02-23  1.003984e-03
2005-02-24  6.780598e-04
2005-02-25  3.781206e-04
2005-02-28  8.119182e-04
2005-03-01  7.678366e-04
2005-03-02  4.528498e-04
2005-03-03  6.630028e-04
2005-03-04  7.677933e-04
2005-03-07  6.331150e-04
2005-03-08  1.825854e-04
2005-03-09  7.370120e-04
2005-03-10  7.670330e-04
2005-03-11  4.539101e-04
2005-03-14  1.138495e-03
2005-03-15  6.029745e-04
2005-03-16  9.341830e-04
2005-03-17  1.057999e-03
2005-03-18  7.712444e-04
2005-03-21  9.873992e-04
2005-03-22  8.041389e-04
2005-03-23  9.611193e-04
2005-03-24  3.337451e-04
2005-03-28  4.767786e-04
2005-03-29  7.576782e-04
2005-03-30  1.070450e-03
2005-03-31  2.538736e-04
2005-04-01  6.174615e-04
2005-04-04  7.113019e-04
2005-04-05  4.607356e-04
2005-04-06  2.587109e-04
2005-04-07  3.241748e-04
2005-04-08 -2.572549e-05
2005-04-11  8.740459e-04
2005-04-12  5.876742e-04
2005-04-13  1.032703e-04
2005-04-14  1.051123e-03
2005-04-15  9.350267e-04
2005-04-18  1.211362e-03
2005-04-19  3.394892e-04
2005-04-20  6.637936e-04
2005-04-21  1.108858e-03
2005-04-22 -8.589339e-04
2005-04-25  1.081672e-03
2005-04-26  6.179794e-04
2005-04-27  9.810175e-04
2005-04-28  2.819807e-04
2005-04-29  1.449895e-03
2005-05-02 -6.809584e-04
2005-05-03  7.376900e-04
2005-05-04  4.383562e-04
2005-05-05  8.566991e-04
2005-05-06  6.031139e-04
2005-05-09  6.481027e-04
2005-05-10  7.979780e-04
2005-05-11  9.492443e-04
2005-05-12  6.179267e-04
2005-05-13  4.965546e-04
2005-05-16  1.795218e-04
2005-05-17  2.284377e-04
2005-05-18  6.776062e-04
2005-05-19  2.767861e-04
2005-05-20  3.095625e-04
2005-05-23  8.955945e-04
2005-05-24  4.715822e-04
2005-05-25  7.793411e-04
2005-05-26  6.918330e-04
2005-05-27  3.537849e-04
2005-05-31  3.850063e-04
2005-06-01  1.024584e-03
2005-06-02  6.184713e-04
2005-06-03  6.623969e-04
2005-06-06  1.160751e-03
2005-06-07  7.223033e-04
2005-06-08  4.245248e-04
2005-06-09  7.961301e-04
2005-06-10  4.693939e-04
2005-06-13  7.516519e-04
2005-06-14  8.114896e-04
2005-06-15  5.584350e-04
2005-06-16  7.821725e-04
2005-06-17  9.623196e-04
2005-06-20  6.331150e-04
2005-06-21  5.274596e-04
2005-06-22  5.728903e-04
2005-06-23  7.533607e-04
2005-06-24  2.712489e-04
2005-06-27  1.036341e-03
2005-06-28  6.180249e-04
2005-06-29  6.029427e-04
2005-06-30  6.029526e-04
2005-07-01  1.009759e-03
2005-07-05  8.309320e-04
2005-07-06  2.200998e-04
2005-07-07  1.056788e-03
2005-07-08  7.096270e-04
2005-07-11 -4.158520e-05
2005-07-12  3.318020e-04
2005-07-13  1.548470e-04
2005-07-14  5.593058e-04
2005-07-15  1.764747e-04
2005-07-18  8.950852e-04
2005-07-19  9.848943e-04
2005-07-20 -2.693487e-04
2005-07-21  5.897653e-04
2005-07-22  2.722964e-04
2005-07-25  1.719638e-03
2005-07-26  6.183950e-04
2005-07-27  8.538174e-04
2005-07-28  3.667223e-04
2005-07-29  5.890098e-04
2005-08-01  8.386388e-04
2005-08-02  1.755672e-04
2005-08-03 -6.647789e-04
2005-08-04  1.276925e-05
2005-08-05  5.359985e-04
2005-08-08  2.434981e-05
2005-08-09  1.490952e-03
2005-08-10  3.265960e-04
2005-08-11  1.185939e-03
2005-08-12  1.842910e-04
2005-08-15  9.380585e-04
2005-08-16  4.088697e-04
2005-08-17  1.176481e-03
2005-08-18  3.362762e-04
2005-08-19  8.154350e-04
2005-08-22  7.740569e-04
2005-08-23  3.643251e-04
2005-08-24  6.893107e-04
2005-08-25  7.175209e-04
2005-08-26  3.229404e-04
2005-08-29  7.170175e-04
2005-08-30  3.808324e-04
2005-08-31  5.913594e-04
2005-09-01  3.549796e-04
2005-09-02  8.816014e-04
2005-09-06  8.832606e-04
2005-09-07  6.611022e-04
2005-09-08  8.431110e-04
2005-09-09  9.709826e-04
2005-09-12  6.757294e-04
2005-09-13  5.904525e-04
2005-09-14  8.177779e-04
2005-09-15  8.757774e-04
2005-09-16  6.905807e-04
2005-09-19  9.208850e-04
2005-09-20  7.346223e-04
2005-09-21  8.657206e-04
2005-09-22  1.145099e-03
2005-09-23  8.555568e-04
2005-09-26  7.375266e-04
2005-09-27  6.331150e-04
2005-09-28  5.284142e-04
2005-09-29  1.408457e-04
2005-09-30  2.355495e-04
2005-10-03  9.391378e-04
2005-10-04  9.709847e-04
2005-10-05  1.403927e-03
2005-10-06  1.102192e-03
2005-10-07  5.411862e-04
2005-10-10  8.471158e-04
2005-10-11  8.329268e-04
2005-10-12  7.103873e-04
2005-10-13  8.034433e-04
2005-10-14  1.820383e-04
2005-10-17  5.101238e-04
2005-10-18  8.476116e-04
2005-10-19  5.715041e-04
2005-10-20 -1.668777e-04
2005-10-21  1.085065e-03
2005-10-24  6.483797e-04
2005-10-25  1.449897e-04
2005-10-26  7.385250e-04
2005-10-27  5.123061e-04
2005-10-28  1.024497e-03
2005-10-31 -4.012211e-04
2005-11-01  3.813990e-04
2005-11-02  2.507260e-04
2005-11-03 -9.492647e-05
2005-11-04  6.617003e-04
2005-11-07  3.185959e-04
2005-11-08  1.368711e-04
2005-11-09  5.771386e-04
2005-11-10  7.588786e-04
2005-11-11  4.508551e-04
2005-11-14  3.680000e-04
2005-11-15  5.084155e-04
2005-11-16  3.422389e-04
2005-11-17  3.032262e-04
2005-11-18  3.197109e-04
2005-11-21  4.979766e-04
2005-11-22  5.119266e-04
2005-11-23  9.686869e-04
2005-11-25  6.195656e-04
2005-11-28  8.497374e-04
2005-11-29  6.467394e-04
2005-11-30  7.284586e-04
2005-12-01  6.331150e-04
2005-12-02  3.463427e-04
2005-12-05  4.704816e-04
2005-12-06  8.490234e-04
2005-12-07  8.502855e-04
2005-12-08  5.512128e-04
2005-12-09  7.148402e-04
2005-12-12  6.058100e-04
2005-12-13  9.877709e-04
2005-12-14  1.073772e-03
2005-12-15  6.888485e-04
2005-12-16  8.703098e-04
2005-12-19  6.611860e-04
2005-12-20  7.314975e-04
2005-12-21  5.908513e-04
2005-12-22  8.160509e-04
2005-12-23  8.310937e-04
2005-12-27  5.620390e-04
2005-12-28  8.885061e-04
2005-12-29  7.331106e-04
2005-12-30  8.050096e-04
2006-01-03  8.057834e-04
2006-01-04 -3.642673e-04
2006-01-05  4.500297e-04
2006-01-06  6.050811e-04
2006-01-09  7.451452e-04
2006-01-10  7.033645e-04
2006-01-11  4.360982e-04
2006-01-12  2.271128e-04
2006-01-13  8.408939e-04
2006-01-17  5.634645e-04
2006-01-18  9.111527e-04
2006-01-19  8.571997e-04
2006-01-20  3.654339e-04
2006-01-23  1.486460e-03
2006-01-24  7.189810e-04
2006-01-25  7.335472e-04
2006-01-26  4.605104e-04
2006-01-27  4.899400e-04
2006-01-30 -1.206933e-03
2006-01-31  3.474852e-04
2006-02-01  4.306228e-04
2006-02-02  7.808053e-04
2006-02-03  1.118425e-03
2006-02-06  8.242844e-04
2006-02-07  1.140947e-03
2006-02-08  9.530940e-04
2006-02-09  6.752062e-04
2006-02-10  9.842839e-04
2006-02-13  5.905780e-04
2006-02-14  1.057982e-03
2006-02-15  2.607140e-04
2006-02-16  1.777081e-04
2006-02-17  7.315397e-04
2006-02-21  7.882208e-04
2006-02-22  8.596152e-04
2006-02-23  3.767608e-04
2006-02-24  7.179845e-04
2006-02-27  6.756424e-04
2006-02-28  3.697178e-05
2006-03-01  8.846490e-04
2006-03-02  2.532939e-04
2006-03-03  8.698781e-04
2006-03-06  6.891708e-04
2006-03-07  6.611799e-04
2006-03-08  4.224160e-04
2006-03-09  3.677295e-04
2006-03-10  9.798802e-04
2006-03-13  3.951300e-04
2006-03-14  7.165900e-04
2006-03-15  4.657993e-04
2006-03-16  4.526551e-04
2006-03-17  7.574497e-04
2006-03-20  3.143081e-04
2006-03-21  9.705802e-05
2006-03-22  8.364033e-04
2006-03-23  1.437064e-03
2006-03-24  1.050792e-03
2006-03-27  4.078690e-04
2006-03-28  6.331150e-04
2006-03-29  7.870537e-04
2006-03-30  4.644931e-04
2006-03-31  3.393428e-04
2006-04-03  6.608707e-04
2006-04-04  1.469117e-04
2006-04-05  5.233943e-04
2006-04-06  4.963515e-04
2006-04-07  8.783942e-04
2006-04-10  1.058295e-03
2006-04-11  5.776185e-04
2006-04-12  8.547422e-04
2006-04-13  5.355713e-04
2006-04-17  8.137850e-04
2006-04-18  9.542755e-04
2006-04-19  9.794627e-05
2006-04-20  8.969665e-04
2006-04-21  6.331150e-04
2006-04-24  4.652948e-04
2006-04-25  6.888140e-04
2006-04-26  6.331150e-04
2006-04-27  6.470487e-04
2006-04-28  4.239081e-04
