 date      constmean_vol
2003-03-27 0.022978596
2003-03-28 0.022439530
2003-03-31 0.022241079
2003-04-01 0.022324127
2003-04-02 0.021669369
2003-04-03 0.023403465
2003-04-04 0.022690545
2003-04-07 0.023285639
2003-04-08 0.022581725
2003-04-09 0.022088388
2003-04-10 0.024551234
2003-04-11 0.023799047
2003-04-14 0.023592700
2003-04-15 0.023250150
2003-04-16 0.022641366
2003-04-17 0.022074132
2003-04-21 0.021813834
2003-04-22 0.021456947
2003-04-23 0.021177786
2003-04-24 0.020551581
2003-04-25 0.020140660
2003-04-28 0.019825567
2003-04-29 0.019589484
2003-04-30 0.019011170
2003-05-01 0.018669104
2003-05-02 0.018146621
2003-05-05 0.017810529
2003-05-06 0.017539289
2003-05-07 0.017394213
2003-05-08 0.017478312
2003-05-09 0.017245540
2003-05-12 0.017301938
2003-05-13 0.016920231
2003-05-14 0.016635129
2003-05-15 0.016758287
2003-05-16 0.016316012
2003-05-19 0.016085512
2003-05-20 0.018374024
2003-05-21 0.017921702
2003-05-22 0.018935655
2003-05-23 0.018399130
2003-05-27 0.017863445
2003-05-28 0.017854771
2003-05-29 0.017978812
2003-05-30 0.017457297
2003-06-02 0.017016266
2003-06-03 0.016526896
2003-06-04 0.016143507
2003-06-05 0.015688158
2003-06-06 0.017999189
2003-06-09 0.018289186
2003-06-10 0.017761439
2003-06-11 0.018662122
2003-06-12 0.018166817
2003-06-13 0.017650116
2003-06-16 0.017657371
2003-06-17 0.017987804
2003-06-18 0.017924966
2003-06-19 0.017415700
2003-06-20 0.016912591
2003-06-23 0.016517765
2003-06-24 0.017287068
2003-06-25 0.016824224
2003-06-26 0.017180660
2003-06-27 0.017043468
2003-06-30 0.016627541
2003-07-01 0.016151903
2003-07-02 0.016093914
2003-07-03 0.016433654
2003-07-07 0.016563162
2003-07-08 0.017283382
2003-07-09 0.016877901
2003-07-10 0.016608450
2003-07-11 0.017313034
2003-07-14 0.017018378
2003-07-15 0.016536041
2003-07-16 0.016143148
2003-07-17 0.015764741
2003-07-18 0.017873643
2003-07-21 0.017399970
2003-07-22 0.019453225
2003-07-23 0.019017088
2003-07-24 0.018460094
2003-07-25 0.018678384
2003-07-28 0.019167291
2003-07-29 0.018891042
2003-07-30 0.018418442
2003-07-31 0.018111412
2003-08-01 0.017620625
2003-08-04 0.017353306
2003-08-05 0.016851593
2003-08-06 0.017476216
2003-08-07 0.016972584
2003-08-08 0.016487516
2003-08-11 0.016106144
2003-08-12 0.015649611
2003-08-13 0.015228099
2003-08-14 0.014899805
2003-08-15 0.014487516
2003-08-18 0.014143882
2003-08-19 0.013799160
2003-08-20 0.014923151
2003-08-21 0.014659650
2003-08-22 0.014483358
2003-08-25 0.014092087
2003-08-26 0.013835642
2003-08-27 0.013467995
2003-08-28 0.013241731
2003-08-29 0.012901783
2003-09-02 0.012564646
2003-09-03 0.013241553
2003-09-04 0.014643876
2003-09-05 0.014259812
2003-09-08 0.013888978
2003-09-09 0.013819001
2003-09-10 0.014366451
2003-09-11 0.016529941
2003-09-12 0.016162297
2003-09-15 0.016028315
2003-09-16 0.015574271
2003-09-17 0.015516372
2003-09-18 0.015688302
2003-09-19 0.016527739
2003-09-22 0.016293324
2003-09-23 0.018244277
2003-09-24 0.018008495
2003-09-25 0.021040391
2003-09-26 0.020560661
2003-09-29 0.019958412
2003-09-30 0.019791457
2003-10-01 0.022067497
2003-10-02 0.021906175
2003-10-03 0.021248228
2003-10-06 0.020930776
2003-10-07 0.020311509
2003-10-08 0.019717477
2003-10-09 0.019443601
2003-10-10 0.018879210
2003-10-13 0.018329763
2003-10-14 0.017858526
2003-10-15 0.017381567
2003-10-16 0.017228938
2003-10-17 0.016756087
2003-10-20 0.016597439
2003-10-21 0.016326972
2003-10-22 0.015863107
2003-10-23 0.016166360
2003-10-24 0.015707297
2003-10-27 0.028433681
2003-10-28 0.027620709
2003-10-29 0.026830576
2003-10-30 0.026524149
2003-10-31 0.026672688
2003-11-03 0.025848487
2003-11-04 0.025325439
2003-11-05 0.025531763
2003-11-06 0.024746404
2003-11-07 0.024001200
2003-11-10 0.023327177
2003-11-11 0.022655708
2003-11-12 0.022108206
2003-11-13 0.021472087
2003-11-14 0.021121152
2003-11-17 0.020626192
2003-11-18 0.020463349
2003-11-19 0.019852647
2003-11-20 0.019310352
2003-11-21 0.018999126
2003-11-24 0.018438974
2003-11-25 0.018444965
2003-11-26 0.018349800
2003-11-28 0.017814269
2003-12-01 0.017387139
2003-12-02 0.016904164
2003-12-03 0.016573997
2003-12-04 0.016100294
2003-12-05 0.016077120
2003-12-08 0.015851843
2003-12-09 0.015502148
2003-12-10 0.015092704
2003-12-11 0.014735896
2003-12-12 0.014329325
2003-12-15 0.013938858
2003-12-16 0.013571746
2003-12-17 0.013375069
2003-12-18 0.013025820
2003-12-19 0.012899855
2003-12-22 0.012577789
2003-12-23 0.012440133
2003-12-24 0.012131484
2003-12-26 0.011905951
2003-12-29 0.011655026
2003-12-30 0.011476959
2003-12-31 0.011199436
2004-01-02 0.011078483
2004-01-05 0.010821750
2004-01-06 0.011500599
2004-01-07 0.011231571
2004-01-08 0.010971470
2004-01-09 0.010734192
2004-01-12 0.011835596
2004-01-13 0.011597578
2004-01-14 0.011438502
2004-01-15 0.011288867
2004-01-16 0.011179368
2004-01-20 0.011042008
2004-01-21 0.010930434
2004-01-22 0.010739060
2004-01-23 0.010979019
2004-01-26 0.011127831
2004-01-27 0.011037272
2004-01-28 0.012281420
2004-01-29 0.013343951
2004-01-30 0.013047188
2004-02-02 0.013046538
2004-02-03 0.013027482
2004-02-04 0.012760413
2004-02-05 0.012846782
2004-02-06 0.012533147
2004-02-09 0.012230818
2004-02-10 0.012115503
2004-02-11 0.011830326
2004-02-12 0.011561108
2004-02-13 0.011525913
2004-02-17 0.011993970
2004-02-18 0.011993369
2004-02-19 0.011981463
2004-02-20 0.012235959
2004-02-23 0.011942609
2004-02-24 0.011643909
2004-02-25 0.011492298
2004-02-26 0.011421256
2004-02-27 0.011402467
2004-03-01 0.011124547
2004-03-02 0.010910396
2004-03-03 0.011261802
2004-03-04 0.010996687
2004-03-05 0.010736309
2004-03-08 0.010493020
2004-03-09 0.011922462
2004-03-10 0.011714132
2004-03-11 0.012189411
2004-03-12 0.012380051
2004-03-15 0.012232044
2004-03-16 0.012239470
2004-03-17 0.011927938
2004-03-18 0.011654425
2004-03-19 0.011765229
2004-03-22 0.011939486
2004-03-23 0.011772072
2004-03-24 0.012313475
2004-03-25 0.012145399
2004-03-26 0.013182207
2004-03-29 0.013001852
2004-03-30 0.012811167
2004-03-31 0.012564981
2004-04-01 0.012700682
2004-04-02 0.012411585
2004-04-05 0.013313827
2004-04-06 0.012974763
2004-04-07 0.012778281
2004-04-08 0.012717830
2004-04-12 0.012474201
2004-04-13 0.012181893
2004-04-14 0.012048309
2004-04-15 0.011748716
2004-04-16 0.012003681
2004-04-19 0.011735392
2004-04-20 0.011737381
2004-04-21 0.011720897
2004-04-22 0.011455357
2004-04-23 0.011717070
2004-04-26 0.016017254
2004-04-27 0.015939414
2004-04-28 0.015493773
2004-04-29 0.016795434
2004-04-30 0.016349485
2004-05-03 0.016413500
2004-05-04 0.016010896
2004-05-05 0.015562823
2004-05-06 0.015134756
2004-05-07 0.014881307
2004-05-10 0.015032509
2004-05-11 0.014646736
2004-05-12 0.014243600
2004-05-13 0.013856530
2004-05-14 0.013522062
2004-05-17 0.013483794
2004-05-18 0.013686857
2004-05-19 0.013467255
2004-05-20 0.013366389
2004-05-21 0.013029153
2004-05-24 0.012729375
2004-05-25 0.012512478
2004-05-26 0.012410947
2004-05-27 0.012093874
2004-05-28 0.011790496
2004-06-01 0.011497900
2004-06-02 0.011322329
2004-06-03 0.011047250
2004-06-04 0.011174138
2004-06-07 0.010909619
2004-06-08 0.011153900
2004-06-09 0.010938861
2004-06-10 0.010805042
2004-06-14 0.010736130
2004-06-15 0.010514379
2004-06-16 0.010819164
2004-06-17 0.010628409
2004-06-18 0.010788741
2004-06-21 0.011183695
2004-06-22 0.010915683
2004-06-23 0.010688154
2004-06-24 0.010439192
2004-06-25 0.010211422
2004-06-28 0.010038328
2004-06-29 0.010330459
2004-06-30 0.010183013
2004-07-01 0.009958741
2004-07-02 0.009746105
2004-07-06 0.009570767
2004-07-07 0.011094125
2004-07-08 0.010836256
2004-07-09 0.011737143
2004-07-12 0.011526025
2004-07-13 0.011243054
2004-07-14 0.011454570
2004-07-15 0.011691974
2004-07-16 0.011776637
2004-07-19 0.012286241
2004-07-20 0.012355861
2004-07-21 0.012264529
2004-07-22 0.012430568
2004-07-23 0.012136968
2004-07-26 0.015613445
2004-07-27 0.015704832
2004-07-28 0.015462428
2004-07-29 0.015050252
2004-07-30 0.014683453
2004-08-02 0.014279004
2004-08-03 0.013889675
2004-08-04 0.014376479
2004-08-05 0.013986218
2004-08-06 0.014805153
2004-08-09 0.015059349
2004-08-10 0.014641668
2004-08-11 0.014677839
2004-08-12 0.014702812
2004-08-13 0.015492770
2004-08-16 0.015082339
2004-08-17 0.014667529
2004-08-18 0.014277056
2004-08-19 0.014146152
2004-08-20 0.014299711
2004-08-23 0.013916126
2004-08-24 0.013558605
2004-08-25 0.013197408
2004-08-26 0.013002505
2004-08-27 0.012735827
2004-08-30 0.012404933
2004-08-31 0.012239128
2004-09-01 0.011928930
2004-09-02 0.011640240
2004-09-03 0.011443548
2004-09-07 0.012537571
2004-09-08 0.012317970
2004-09-09 0.012070798
2004-09-10 0.011765868
2004-09-13 0.011547813
2004-09-14 0.011604943
2004-09-15 0.011379643
2004-09-16 0.011476591
2004-09-17 0.011201197
2004-09-20 0.011045279
2004-09-21 0.010782913
2004-09-22 0.010921907
2004-09-23 0.010800558
2004-09-24 0.010646901
2004-09-27 0.010433043
2004-09-28 0.010274137
2004-09-29 0.010051468
2004-09-30 0.010028614
2004-10-01 0.009813535
2004-10-04 0.010364166
2004-10-05 0.010247535
2004-10-06 0.010143476
2004-10-07 0.009954746
2004-10-08 0.010509662
2004-10-11 0.010479011
2004-10-12 0.010244468
2004-10-13 0.010026257
2004-10-14 0.009806425
2004-10-15 0.009949975
2004-10-18 0.009799753
2004-10-19 0.009951276
2004-10-20 0.010075164
2004-10-21 0.010390329
2004-10-22 0.010285189
2004-10-25 0.013342467
2004-10-26 0.013060047
2004-10-27 0.012829259
2004-10-28 0.012590013
2004-10-29 0.012377821
2004-11-01 0.012076147
2004-11-02 0.011787075
2004-11-03 0.011531919
2004-11-04 0.011334550
2004-11-05 0.011550154
2004-11-08 0.011419363
2004-11-09 0.011150984
2004-11-10 0.011284624
2004-11-11 0.011026455
2004-11-12 0.010859757
2004-11-15 0.010607172
2004-11-16 0.027256495
2004-11-17 0.026597480
2004-11-18 0.025776825
2004-11-19 0.025015839
2004-11-22 0.024376590
2004-11-23 0.023764359
2004-11-24 0.023089645
2004-11-26 0.022396976
2004-11-29 0.021727663
2004-11-30 0.021099468
2004-12-01 0.020466497
2004-12-02 0.020069104
2004-12-03 0.019567531
2004-12-06 0.019006067
2004-12-07 0.018454300
2004-12-08 0.018167381
2004-12-09 0.017735424
2004-12-10 0.017294372
2004-12-13 0.016893985
2004-12-14 0.016442159
2004-12-15 0.015978113
2004-12-16 0.015598141
2004-12-17 0.015161513
2004-12-20 0.014930821
2004-12-21 0.014519940
2004-12-22 0.014139306
2004-12-23 0.013814981
2004-12-27 0.013443824
2004-12-28 0.013230797
2004-12-29 0.012893775
2004-12-30 0.012578316
2004-12-31 0.012376221
2005-01-03 0.012075633
2005-01-04 0.011770519
2005-01-05 0.011492097
2005-01-06 0.011242323
2005-01-07 0.010982569
2005-01-10 0.010775098
2005-01-11 0.010551891
2005-01-12 0.010353132
2005-01-13 0.010120547
2005-01-14 0.011510215
2005-01-18 0.011385436
2005-01-19 0.011184148
2005-01-20 0.011640626
2005-01-21 0.011459830
2005-01-24 0.011480073
2005-01-25 0.011198653
2005-01-26 0.011191303
2005-01-27 0.010925494
2005-01-28 0.010683335
2005-01-31 0.010441373
2005-02-01 0.010219713
2005-02-02 0.010011978
2005-02-03 0.009798411
2005-02-04 0.010154321
2005-02-07 0.009966098
2005-02-08 0.009950256
2005-02-09 0.009742575
2005-02-10 0.009766017
2005-02-11 0.009560230
2005-02-14 0.009437229
2005-02-15 0.009242761
2005-02-16 0.009057042
2005-02-17 0.009057766
2005-02-18 0.009060173
2005-02-22 0.009140692
2005-02-23 0.009484536
2005-02-24 0.009301875
2005-02-25 0.009182315
2005-02-28 0.009138012
2005-03-01 0.009041614
2005-03-02 0.008896476
2005-03-03 0.008734427
2005-03-04 0.008660030
2005-03-07 0.008500690
2005-03-08 0.008605296
2005-03-09 0.008505947
2005-03-10 0.008443510
2005-03-11 0.008327499
2005-03-14 0.009188507
2005-03-15 0.009003457
2005-03-16 0.009191589
2005-03-17 0.009678782
2005-03-18 0.009557536
2005-03-21 0.009821054
2005-03-22 0.009730147
2005-03-23 0.009918229
2005-03-24 0.009795298
2005-03-28 0.009605918
2005-03-29 0.009474628
2005-03-30 0.009966656
2005-03-31 0.009902561
2005-04-01 0.009686502
2005-04-04 0.009513256
2005-04-05 0.009342557
2005-04-06 0.009311018
2005-04-07 0.009227355
2005-04-08 0.009561490
2005-04-11 0.009590117
2005-04-12 0.009388009
2005-04-13 0.009523114
2005-04-14 0.009955160
2005-04-15 0.010070441
2005-04-18 0.010936695
2005-04-19 0.010759192
2005-04-20 0.010515573
2005-04-21 0.011005733
2005-04-22 0.012928265
2005-04-25 0.013131441
2005-04-26 0.012785440
2005-04-27 0.012793865
2005-04-28 0.012563889
2005-04-29 0.013928216
2005-05-02 0.014953206
2005-05-03 0.014573522
2005-05-04 0.014197915
2005-05-05 0.013948495
2005-05-06 0.013571366
2005-05-09 0.013211842
2005-05-10 0.012948185
2005-05-11 0.012891507
2005-05-12 0.012554727
2005-05-13 0.012243493
2005-05-16 0.012116605
2005-05-17 0.011956821
2005-05-18 0.011668552
2005-05-19 0.011496020
2005-05-20 0.011310097
2005-05-23 0.011264301
2005-05-24 0.011012467
2005-05-25 0.010832941
2005-05-26 0.010597439
2005-05-27 0.010427808
2005-05-31 0.010248871
2005-06-01 0.010541289
2005-06-02 0.010298347
2005-06-03 0.010073809
2005-06-06 0.010771342
2005-06-07 0.010556012
2005-06-08 0.010352253
2005-06-09 0.010223449
2005-06-10 0.010017361
2005-06-13 0.009859984
2005-06-14 0.009776257
2005-06-15 0.009568813
2005-06-16 0.009465338
2005-06-17 0.009678051
2005-06-20 0.009473208
2005-06-21 0.009284394
2005-06-22 0.009096866
2005-06-23 0.008987516
2005-06-24 0.008966273
2005-06-27 0.009416045
2005-06-28 0.009221088
2005-06-29 0.009034593
2005-06-30 0.008856413
2005-07-01 0.009244083
2005-07-05 0.009223462
2005-07-06 0.009236390
2005-07-07 0.009715143
2005-07-08 0.009539461
2005-07-11 0.009868929
2005-07-12 0.009749887
2005-07-13 0.009797194
2005-07-14 0.009588731
2005-07-15 0.009623208
2005-07-18 0.009685166
2005-07-19 0.009931498
2005-07-20 0.010625465
2005-07-21 0.010379311
2005-07-22 0.010276940
2005-07-25 0.013343036
2005-07-26 0.012988959
2005-07-27 0.012794412
2005-07-28 0.012518122
2005-07-29 0.012196098
2005-08-01 0.012022942
2005-08-02 0.011911460
2005-08-03 0.013183672
2005-08-04 0.013164507
2005-08-05 0.012822247
2005-08-08 0.012813085
2005-08-09 0.014294872
2005-08-10 0.013973857
2005-08-11 0.014339292
2005-08-12 0.014102454
2005-08-15 0.013962779
2005-08-16 0.013620787
2005-08-17 0.013993423
2005-08-18 0.013680454
2005-08-19 0.013412123
2005-08-22 0.013119498
2005-08-23 0.012830409
2005-08-24 0.012511500
2005-08-25 0.012218832
2005-08-26 0.011990821
2005-08-29 0.011719538
2005-08-30 0.011483542
2005-08-31 0.011202317
2005-09-01 0.011003235
2005-09-02 0.010953771
2005-09-06 0.010909847
2005-09-07 0.010659098
2005-09-08 0.010573013
2005-09-09 0.010716083
2005-09-12 0.010478524
2005-09-13 0.010238449
2005-09-14 0.010141920
2005-09-15 0.010135881
2005-09-16 0.009930111
2005-09-19 0.010019192
2005-09-20 0.009847334
2005-09-21 0.009843479
2005-09-22 0.010519580
2005-09-23 0.010459202
2005-09-26 0.010269020
2005-09-27 0.010038886
2005-09-28 0.009825020
2005-09-29 0.009882932
2005-09-30 0.009840000
2005-10-03 0.009972349
2005-10-04 0.010162648
2005-10-05 0.011755516
2005-10-06 0.012106565
2005-10-07 0.011805046
2005-10-10 0.011662341
2005-10-11 0.011509381
2005-10-12 0.011254688
2005-10-13 0.011088282
2005-10-14 0.011023761
2005-10-17 0.010771911
2005-10-18 0.010685738
2005-10-19 0.010438330
2005-10-20 0.010885753
2005-10-21 0.011273530
2005-10-24 0.011004520
2005-10-25 0.010981062
2005-10-26 0.010767785
2005-10-27 0.010526194
2005-10-28 0.010793924
2005-10-31 0.011645247
2005-11-01 0.011412285
2005-11-02 0.011271776
2005-11-03 0.011527633
2005-11-04 0.011251631
2005-11-07 0.011071800
2005-11-08 0.011052467
2005-11-09 0.010789508
2005-11-10 0.010601589
2005-11-11 0.010385292
2005-11-14 0.010217696
2005-11-15 0.010000525
2005-11-16 0.009867721
2005-11-17 0.009769280
2005-11-18 0.009663996
2005-11-21 0.009473989
2005-11-22 0.009288770
2005-11-23 0.009531404
2005-11-25 0.009331490
2005-11-28 0.009334607
2005-11-29 0.009147584
2005-11-30 0.009012992
2005-12-01 0.008837561
2005-12-02 0.008763929
2005-12-05 0.008625092
2005-12-06 0.008673903
2005-12-07 0.008721531
2005-12-08 0.008562328
2005-12-09 0.008446240
2005-12-12 0.008294889
2005-12-13 0.008681277
2005-12-14 0.009275758
2005-12-15 0.009108047
2005-12-16 0.009160847
2005-12-19 0.008986005
2005-12-20 0.008862064
2005-12-21 0.008692105
2005-12-22 0.008683575
2005-12-23 0.008698731
2005-12-27 0.008538955
2005-12-28 0.008667854
2005-12-29 0.008561651
2005-12-30 0.008545161
2006-01-03 0.008530801
2006-01-04 0.009638655
2006-01-05 0.009466337
2006-01-06 0.009269007
2006-01-09 0.009142895
2006-01-10 0.008990072
2006-01-11 0.008854950
2006-01-12 0.008884989
2006-01-13 0.008902724
2006-01-17 0.008733411
2006-01-18 0.008893739
2006-01-19 0.008938245
2006-01-20 0.008845877
2006-01-23 0.011108286
2006-01-24 0.010875949
2006-01-25 0.010663748
2006-01-26 0.010441286
2006-01-27 0.010219290
2006-01-30 0.013375817
2006-01-31 0.013083710
2006-02-01 0.012769703
2006-02-02 0.012510548
2006-02-03 0.012835170
2006-02-06 0.012614729
2006-02-07 0.012986877
2006-02-08 0.012934259
2006-02-09 0.012606175
2006-02-10 0.012632239
2006-02-13 0.012305715
2006-02-14 0.012504432
2006-02-15 0.012302061
2006-02-16 0.012173565
2006-02-17 0.011903354
2006-02-21 0.011690223
2006-02-22 0.011570008
2006-02-23 0.011342669
2006-02-24 0.011099541
2006-02-27 0.010845806
2006-02-28 0.010955567
2006-03-01 0.010913719
2006-03-02 0.010797526
2006-03-03 0.010742248
2006-03-06 0.010509367
2006-03-07 0.010275459
2006-03-08 0.010085424
2006-03-09 0.009932612
2006-03-10 0.010146232
2006-03-13 0.009975382
2006-03-14 0.009792296
2006-03-15 0.009606858
2006-03-16 0.009434964
2006-03-17 0.009312169
2006-03-20 0.009235894
2006-03-21 0.009390897
2006-03-22 0.009369481
2006-03-23 0.011271728
2006-03-24 0.011538367
2006-03-27 0.011298081
2006-03-28 0.011025425
2006-03-29 0.010852980
2006-03-30 0.010620955
2006-03-31 0.010458914
2006-04-03 0.010227048
2006-04-04 0.010251097
2006-04-05 0.010029104
2006-04-06 0.009823319
2006-04-07 0.009842137
2006-04-10 0.010261064
2006-04-11 0.010030906
2006-04-12 0.009998341
2006-04-13 0.009784860
2006-04-17 0.009708326
2006-04-18 0.009883120
2006-04-19 0.009987671
2006-04-20 0.010028070
2006-04-21 0.009808161
2006-04-24 0.009622182
2006-04-25 0.009438541
2006-04-26 0.009244164
2006-04-27 0.009061258
2006-04-28 0.008928529
2006-05-01 0.035326301
2006-05-02 0.034226040
2006-05-03 0.033347074
2006-05-04 0.034009747
2006-05-05 0.033003109
2006-05-08 0.032082942
2006-05-09 0.031095219
2006-05-10 0.030163157
2006-05-11 0.029240834
2006-05-12 0.029207511
2006-05-15 0.028309936
2006-05-16 0.027434174
2006-05-17 0.026658662
2006-05-18 0.026116161
2006-05-19 0.025320514
2006-05-22 0.024822451
2006-05-23 0.024191825
2006-05-24 0.023491152
2006-05-25 0.023466069
2006-05-26 0.022820260
2006-05-30 0.022131488
2006-05-31 0.022693000
2006-06-01 0.022985615
2006-06-02 0.022323477
2006-06-05 0.021669176
2006-06-06 0.021321842
2006-06-07 0.021300520
2006-06-08 0.020707159
2006-06-09 0.020092782
2006-06-12 0.019687554
2006-06-13 0.019344723
2006-06-14 0.019000784
2006-06-15 0.018694398
2006-06-16 0.018206358
2006-06-19 0.017674674
2006-06-20 0.017546377
2006-06-21 0.017037699
2006-06-22 0.017060321
2006-06-23 0.016799601
2006-06-26 0.017111367
2006-06-27 0.016808121
2006-06-28 0.016327229
2006-06-29 0.016030533
2006-06-30 0.015754875
2006-07-03 0.015489859
2006-07-05 0.015364191
2006-07-06 0.015626905
2006-07-07 0.015215224
2006-07-10 0.014996563
2006-07-11 0.014654871
2006-07-12 0.015196102
2006-07-13 0.015997757
2006-07-14 0.016392652
2006-07-17 0.015925970
2006-07-18 0.015544842
2006-07-19 0.015243960
2006-07-20 0.015723825
2006-07-21 0.016898393
2006-07-24 0.018323814
2006-07-25 0.017809956
2006-07-26 0.017364222
2006-07-27 0.016893663
2006-07-28 0.017583615
2006-07-31 0.017307078
2006-08-01 0.016995583
2006-08-02 0.016540027
2006-08-03 0.016228245
2006-08-04 0.015819550
2006-08-07 0.015381212
2006-08-08 0.014987166
2006-08-09 0.014593479
2006-08-10 0.014206968
2006-08-11 0.013820145
2006-08-14 0.013458965
2006-08-15 0.013116208
2006-08-16 0.012831745
2006-08-17 0.012506703
2006-08-18 0.012186023
2006-08-21 0.014349357
2006-08-22 0.014138239
2006-08-23 0.014969661
2006-08-24 0.014556542
2006-08-25 0.014162055
2006-08-28 0.013793572
2006-08-29 0.013435817
2006-08-30 0.013158127
2006-08-31 0.012827135
2006-09-01 0.012564442
2006-09-05 0.012272921
2006-09-06 0.012293626
2006-09-07 0.011981287
2006-09-08 0.011901136
2006-09-11 0.011657292
2006-09-12 0.011566313
2006-09-13 0.011281432
2006-09-14 0.011010688
2006-09-15 0.011008723
2006-09-18 0.011315074
2006-09-19 0.011072889
2006-09-20 0.010814263
2006-09-21 0.010765152
2006-09-22 0.011007719
2006-09-25 0.011117088
2006-09-26 0.011015505
2006-09-27 0.010871879
2006-09-28 0.010723450
2006-09-29 0.010490931
2006-10-02 0.010275622
2006-10-03 0.010043834
2006-10-04 0.009821847
2006-10-05 0.010311741
2006-10-06 0.010085923
2006-10-09 0.009887903
2006-10-10 0.009836854
2006-10-11 0.009636672
2006-10-12 0.009602460
2006-10-13 0.010402179
2006-10-16 0.010202127
2006-10-17 0.009981598
2006-10-18 0.009766189
2006-10-19 0.009564545
2006-10-20 0.009715664
2006-10-23 0.009541385
2006-10-24 0.009340763
2006-10-25 0.009358420
2006-10-26 0.009166179
2006-10-27 0.008983297
2006-10-30 0.008812009
2006-10-31 0.008717171
2006-11-01 0.008618157
2006-11-02 0.008475570
2006-11-03 0.008344169
2006-11-06 0.008219275
2006-11-07 0.008100550
2006-11-08 0.007987587
2006-11-09 0.007858344
2006-11-10 0.007914414
2006-11-13 0.007797839
2006-11-14 0.007699604
2006-11-15 0.007593804
2006-11-16 0.007596746
2006-11-17 0.007778462
2006-11-20 0.007710716
2006-11-21 0.008155308
2006-11-22 0.008017965
2006-11-24 0.007888928
2006-11-27 0.007965776
2006-11-28 0.008390477
2006-11-29 0.008314057
2006-11-30 0.008232458
2006-12-01 0.008413345
2006-12-04 0.008671054
2006-12-05 0.008596636
2006-12-06 0.008725812
2006-12-07 0.008713276
2006-12-08 0.008702855
2006-12-11 0.009197332
2006-12-12 0.009044585
2006-12-13 0.008959997
2006-12-14 0.008808562
2006-12-15 0.009194756
2006-12-18 0.009031110
2006-12-19 0.009398254
2006-12-20 0.009217836
2006-12-21 0.009045527
2006-12-22 0.008957976
2006-12-26 0.009482773
2006-12-27 0.009513292
2006-12-28 0.009314165
2006-12-29 0.009141879
2007-01-03 0.009064298
2007-01-04 0.008886558
2007-01-05 0.008741623
2007-01-08 0.008781866
2007-01-09 0.008780851
2007-01-10 0.008614377
2007-01-11 0.009032541
2007-01-12 0.010911075
2007-01-16 0.011056740
2007-01-17 0.010812570
2007-01-18 0.010585329
2007-01-19 0.010403339
2007-01-22 0.010180522
2007-01-23 0.010701202
2007-01-24 0.010451434
2007-01-25 0.010405038
2007-01-26 0.011982956
2007-01-29 0.011708804
2007-01-30 0.011450947
2007-01-31 0.011190790
2007-02-01 0.011139371
2007-02-02 0.011302266
2007-02-05 0.011665652
2007-02-06 0.012829506
2007-02-07 0.012551651
2007-02-08 0.012332196
2007-02-09 0.012087279
2007-02-12 0.012168720
2007-02-13 0.011874776
2007-02-14 0.011618866
2007-02-15 0.011578156
2007-02-16 0.011295885
2007-02-20 0.013328572
2007-02-21 0.012983310
2007-02-22 0.013047767
2007-02-23 0.012705604
2007-02-26 0.013412383
2007-02-27 0.013091970
2007-02-28 0.017877192
2007-03-01 0.017458149
2007-03-02 0.016983866
2007-03-05 0.016904395
2007-03-06 0.016599651
2007-03-07 0.016221588
2007-03-08 0.015964928
2007-03-09 0.015865321
2007-03-12 0.015425616
2007-03-13 0.015020870
2007-03-14 0.016667261
2007-03-15 0.016829986
2007-03-16 0.016414829
2007-03-19 0.015948369
2007-03-20 0.015839106
2007-03-21 0.015392116
2007-03-22 0.015596981
2007-03-23 0.015415849
2007-03-26 0.015248582
2007-03-27 0.014872255
2007-03-28 0.015465257
2007-03-29 0.015068008
2007-03-30 0.014662428
2007-04-02 0.014275159
2007-04-03 0.013974979
2007-04-04 0.013617770
2007-04-05 0.013864137
2007-04-09 0.013491819
2007-04-10 0.013131930
2007-04-11 0.012935358
2007-04-12 0.013005933
2007-04-13 0.012953066
2007-04-16 0.012618401
2007-04-17 0.012309968
2007-04-18 0.012013817
2007-04-19 0.012035190
2007-04-20 0.011741068
2007-04-23 0.011625363
2007-04-24 0.011644986
2007-04-25 0.011357178
2007-04-26 0.011142612
2007-04-27 0.010890770
2007-04-30 0.012397029
2007-05-01 0.012238764
2007-05-02 0.012235847
2007-05-03 0.011981301
2007-05-04 0.011860863
2007-05-07 0.012283809
2007-05-08 0.011996946
2007-05-09 0.011695618
2007-05-10 0.011405736
2007-05-11 0.011328415
2007-05-14 0.011192889
2007-05-15 0.010929178
2007-05-16 0.010670251
2007-05-17 0.010461066
2007-05-18 0.010274819
2007-05-21 0.010174206
2007-05-22 0.010019576
2007-05-23 0.010456292
2007-05-24 0.010293294
2007-05-25 0.010899391
2007-05-29 0.010790843
2007-05-30 0.010684978
2007-05-31 0.010591877
2007-06-01 0.011174515
2007-06-04 0.010966478
2007-06-05 0.010727031
2007-06-06 0.010589455
2007-06-07 0.010775814
2007-06-08 0.012529033
2007-06-11 0.012474628
2007-06-12 0.012163317
2007-06-13 0.012002165
2007-06-14 0.012138972
2007-06-15 0.011850839
2007-06-18 0.011564343
2007-06-19 0.011279502
2007-06-20 0.011026571
2007-06-21 0.011705926
2007-06-22 0.011476544
2007-06-25 0.013425261
2007-06-26 0.013069145
2007-06-27 0.012725615
2007-06-28 0.012568710
2007-06-29 0.012258083
2007-07-02 0.012533313
2007-07-03 0.012312481
2007-07-05 0.012108264
