date        sgarchvol 
2003-04-11 0.023624594
2003-04-14 0.023324349
2003-04-15 0.023294545
2003-04-16 0.022754296
2003-04-17 0.022347956
2003-04-21 0.022377076
2003-04-22 0.021977451
2003-04-23 0.021951564
2003-04-24 0.021396933
2003-04-25 0.020967713
2003-04-28 0.020596816
2003-04-29 0.020583138
2003-04-30 0.020064972
2003-05-01 0.019680877
2003-05-02 0.019221464
2003-05-05 0.019012495
2003-05-06 0.018673188
2003-05-07 0.018717221
2003-05-08 0.018572321
2003-05-09 0.018261219
2003-05-12 0.018589581
2003-05-13 0.018191251
2003-05-14 0.017849946
2003-05-15 0.017738010
2003-05-16 0.017351881
2003-05-19 0.017054608
2003-05-20 0.018202488
2003-05-21 0.017801596
2003-05-22 0.018278171
2003-05-23 0.017855662
2003-05-27 0.017417853
2003-05-28 0.017769587
2003-05-29 0.017711257
2003-05-30 0.017274759
2003-06-02 0.016945638
2003-06-03 0.016530244
2003-06-04 0.016258226
2003-06-05 0.015864758
2003-06-06 0.017122900
2003-06-09 0.017206829
2003-06-10 0.016794467
2003-06-11 0.018586166
2003-06-12 0.018200912
2003-06-13 0.017768573
2003-06-16 0.017633288
2003-06-17 0.018453319
2003-06-18 0.018665499
2003-06-19 0.018217208
2003-06-20 0.017764774
2003-06-23 0.017453708
2003-06-24 0.017721377
2003-06-25 0.017304485
2003-06-26 0.017360982
2003-06-27 0.017462428
2003-06-30 0.017075215
2003-07-01 0.016655716
2003-07-02 0.016828467
2003-07-03 0.017551959
2003-07-07 0.017449819
2003-07-08 0.018706309
2003-07-09 0.018367693
2003-07-10 0.018027564
2003-07-11 0.018226466
2003-07-14 0.018064698
2003-07-15 0.017625984
2003-07-16 0.017234946
2003-07-17 0.016921372
2003-07-18 0.017945631
2003-07-21 0.017569001
2003-07-22 0.018653779
2003-07-23 0.018405318
2003-07-24 0.017952236
2003-07-25 0.017967337
2003-07-28 0.019119788
2003-07-29 0.018812028
2003-07-30 0.018391901
2003-07-31 0.018071553
2003-08-01 0.017678727
2003-08-04 0.017385328
2003-08-05 0.016956703
2003-08-06 0.017193181
2003-08-07 0.016771894
2003-08-08 0.016365495
2003-08-11 0.016020752
2003-08-12 0.015632747
2003-08-13 0.015283090
2003-08-14 0.014974412
2003-08-15 0.014617838
2003-08-18 0.014303947
2003-08-19 0.014024997
2003-08-20 0.015867247
2003-08-21 0.015567604
2003-08-22 0.015320096
2003-08-25 0.014956407
2003-08-26 0.014776595
2003-08-27 0.014432426
2003-08-28 0.014166031
2003-08-29 0.013847443
2003-09-02 0.013525016
2003-09-03 0.014598450
2003-09-04 0.016619313
2003-09-05 0.016237509
2003-09-08 0.015852588
2003-09-09 0.015869071
2003-09-10 0.015963482
2003-09-11 0.016978560
2003-09-12 0.016712979
2003-09-15 0.016773212
2003-09-16 0.016362486
2003-09-17 0.016503668
2003-09-18 0.016439193
2003-09-19 0.017855630
2003-09-22 0.017741767
2003-09-23 0.018641879
2003-09-24 0.018611622
2003-09-25 0.020233261
2003-09-26 0.019815254
2003-09-29 0.019323946
2003-09-30 0.019496512
2003-10-01 0.020744415
2003-10-02 0.021020290
2003-10-03 0.020488606
2003-10-06 0.020467182
2003-10-07 0.019961305
2003-10-08 0.019465347
2003-10-09 0.019162181
2003-10-10 0.018698290
2003-10-13 0.018235420
2003-10-14 0.017821210
2003-10-15 0.017405700
2003-10-16 0.017498240
2003-10-17 0.017101361
2003-10-20 0.016867443
2003-10-21 0.016753478
2003-10-22 0.016344110
2003-10-23 0.016377874
2003-10-24 0.015978865
2003-10-27 0.024052904
2003-10-28 0.023556428
2003-10-29 0.023065007
2003-10-30 0.022829026
2003-10-31 0.022901330
2003-11-03 0.022313509
2003-11-04 0.022214447
2003-11-05 0.022303973
2003-11-06 0.021733381
2003-11-07 0.021201361
2003-11-10 0.020702247
2003-11-11 0.020203653
2003-11-12 0.019785787
2003-11-13 0.019340277
2003-11-14 0.019047756
2003-11-17 0.018662065
2003-11-18 0.018491239
2003-11-19 0.018030804
2003-11-20 0.017660880
2003-11-21 0.017391778
2003-11-24 0.016962948
2003-11-25 0.017429072
2003-11-26 0.017276865
2003-11-28 0.016853777
2003-12-01 0.016583535
2003-12-02 0.016208979
2003-12-03 0.015911393
2003-12-04 0.015526434
2003-12-05 0.015821975
2003-12-08 0.015578398
2003-12-09 0.015350991
2003-12-10 0.015020004
2003-12-11 0.014755047
2003-12-12 0.014404718
2003-12-15 0.014066233
2003-12-16 0.013750497
2003-12-17 0.013674886
2003-12-18 0.013361599
2003-12-19 0.013367725
2003-12-22 0.013069196
2003-12-23 0.012878179
2003-12-24 0.012592350
2003-12-26 0.012356410
2003-12-29 0.012147475
2003-12-30 0.012035014
2003-12-31 0.011774043
2004-01-02 0.011601694
2004-01-05 0.011361109
2004-01-06 0.012437557
2004-01-07 0.012176351
2004-01-08 0.011912748
2004-01-09 0.011664419
2004-01-12 0.012162726
2004-01-13 0.011926927
2004-01-14 0.011738737
2004-01-15 0.011670523
2004-01-16 0.011511545
2004-01-20 0.011452660
2004-01-21 0.011423465
2004-01-22 0.011272914
2004-01-23 0.011310885
2004-01-26 0.011661008
2004-01-27 0.011657908
2004-01-28 0.012266252
2004-01-29 0.012817003
2004-01-30 0.012614460
2004-02-02 0.012540176
2004-02-03 0.012458119
2004-02-04 0.012226181
2004-02-05 0.012212966
2004-02-06 0.011955582
2004-02-09 0.011723594
2004-02-10 0.011589556
2004-02-11 0.011370493
2004-02-12 0.011165586
2004-02-13 0.011081691
2004-02-17 0.011311041
2004-02-18 0.011542573
2004-02-19 0.011471664
2004-02-20 0.011568366
2004-02-23 0.011345000
2004-02-24 0.011102920
2004-02-25 0.011079096
2004-02-26 0.010974663
2004-02-27 0.010904477
2004-03-01 0.010675769
2004-03-02 0.010535087
2004-03-03 0.010693681
2004-03-04 0.010476760
2004-03-05 0.010263051
2004-03-08 0.010060785
2004-03-09 0.010906788
2004-03-10 0.010737285
2004-03-11 0.011008864
2004-03-12 0.011103991
2004-03-15 0.011147322
2004-03-16 0.011117555
2004-03-17 0.010881397
2004-03-18 0.010670569
2004-03-19 0.010707671
2004-03-22 0.010789021
2004-03-23 0.010651317
2004-03-24 0.010976698
2004-03-25 0.010988092
2004-03-26 0.012906435
2004-03-29 0.012715186
2004-03-30 0.012656185
2004-03-31 0.012424043
2004-04-01 0.012421859
2004-04-02 0.012204206
2004-04-05 0.013757994
2004-04-06 0.013457588
2004-04-07 0.013229842
2004-04-08 0.013082691
2004-04-12 0.012834492
2004-04-13 0.012583526
2004-04-14 0.012401918
2004-04-15 0.012130293
2004-04-16 0.012176779
2004-04-19 0.011927072
2004-04-20 0.012094820
2004-04-21 0.011986225
2004-04-22 0.011758127
2004-04-23 0.012287187
2004-04-26 0.018314327
2004-04-27 0.018053182
2004-04-28 0.017607858
2004-04-29 0.018091462
2004-04-30 0.017662290
2004-05-03 0.017515639
2004-05-04 0.017173690
2004-05-05 0.016754439
2004-05-06 0.016349643
2004-05-07 0.016044052
2004-05-10 0.015964746
2004-05-11 0.015621809
2004-05-12 0.015245519
2004-05-13 0.014881217
2004-05-14 0.014580614
2004-05-17 0.014413482
2004-05-18 0.014386218
2004-05-19 0.014256096
2004-05-20 0.014065969
2004-05-21 0.013761130
2004-05-24 0.013500083
2004-05-25 0.013252585
2004-05-26 0.013258934
2004-05-27 0.012955909
2004-05-28 0.012663970
2004-06-01 0.012379606
2004-06-02 0.012162444
2004-06-03 0.011892521
2004-06-04 0.011847839
2004-06-07 0.011593864
2004-06-08 0.012047652
2004-06-09 0.011853839
2004-06-10 0.011663617
2004-06-14 0.011665037
2004-06-15 0.011450441
2004-06-16 0.011953444
2004-06-17 0.011725432
2004-06-18 0.012021137
2004-06-21 0.012626295
2004-06-22 0.012342694
2004-06-23 0.012084105
2004-06-24 0.011816930
2004-06-25 0.011571929
2004-06-28 0.011393947
2004-06-29 0.011420284
2004-06-30 0.011290495
2004-07-01 0.011053326
2004-07-02 0.010826653
2004-07-06 0.010619203
2004-07-07 0.011352254
2004-07-08 0.011119315
2004-07-09 0.011559106
2004-07-12 0.011429349
2004-07-13 0.011183327
2004-07-14 0.011234080
2004-07-15 0.011777303
2004-07-16 0.011740899
2004-07-19 0.011963848
2004-07-20 0.012284703
2004-07-21 0.012347138
2004-07-22 0.012778592
2004-07-23 0.012525095
2004-07-26 0.014513072
2004-07-27 0.015016426
2004-07-28 0.014782219
2004-07-29 0.014463231
2004-07-30 0.014154189
2004-08-02 0.013822380
2004-08-03 0.013500770
2004-08-04 0.013714320
2004-08-05 0.013397954
2004-08-06 0.013831272
2004-08-09 0.013928522
2004-08-10 0.013604559
2004-08-11 0.013990961
2004-08-12 0.013930312
2004-08-13 0.014352769
2004-08-16 0.014052425
2004-08-17 0.013730305
2004-08-18 0.013420457
2004-08-19 0.013519889
2004-08-20 0.013540422
2004-08-23 0.013237250
2004-08-24 0.012961436
2004-08-25 0.012667287
2004-08-26 0.012619117
2004-08-27 0.012381066
2004-08-30 0.012104189
2004-08-31 0.011929380
2004-09-01 0.011667978
2004-09-02 0.011429301
2004-09-03 0.011320148
2004-09-07 0.011909303
2004-09-08 0.011808805
2004-09-09 0.011592812
2004-09-10 0.011341161
2004-09-13 0.011212087
2004-09-14 0.011181797
2004-09-15 0.011036828
2004-09-16 0.011032751
2004-09-17 0.010807850
2004-09-20 0.010757103
2004-09-21 0.010534014
2004-09-22 0.010556036
2004-09-23 0.010423798
2004-09-24 0.010363990
2004-09-27 0.010174254
2004-09-28 0.010019076
2004-09-29 0.009832960
2004-09-30 0.009942676
2004-10-01 0.009754862
2004-10-04 0.010698213
2004-10-05 0.010545446
2004-10-06 0.010510841
2004-10-07 0.010347859
2004-10-08 0.010582908
2004-10-11 0.010489861
2004-10-12 0.010282720
2004-10-13 0.010082368
2004-10-14 0.009882022
2004-10-15 0.009898014
2004-10-18 0.009803249
2004-10-19 0.010150686
2004-10-20 0.010147124
2004-10-21 0.010737199
2004-10-22 0.010590286
2004-10-25 0.012353631
2004-10-26 0.012124403
2004-10-27 0.012035195
2004-10-28 0.011919426
2004-10-29 0.011728873
2004-11-01 0.011483073
2004-11-02 0.011259202
2004-11-03 0.011077328
2004-11-04 0.010974851
2004-11-05 0.011495303
2004-11-08 0.011475654
2004-11-09 0.011234660
2004-11-10 0.011587834
2004-11-11 0.011345907
2004-11-12 0.011240867
2004-11-15 0.011003164
2004-11-16 0.022055452
2004-11-17 0.021626271
2004-11-18 0.021076385
2004-11-19 0.020564894
2004-11-22 0.020136450
2004-11-23 0.019723632
2004-11-24 0.019263351
2004-11-26 0.018796270
2004-11-29 0.018333127
2004-11-30 0.017923760
2004-12-01 0.017480136
2004-12-02 0.017421653
2004-12-03 0.017057807
2004-12-06 0.016669923
2004-12-07 0.016276421
2004-12-08 0.016050485
2004-12-09 0.015827137
2004-12-10 0.015494518
2004-12-13 0.015188062
2004-12-14 0.014879237
2004-12-15 0.014528812
2004-12-16 0.014233091
2004-12-17 0.013901106
2004-12-20 0.013700896
2004-12-21 0.013385006
2004-12-22 0.013104713
2004-12-23 0.012844246
2004-12-27 0.012554049
2004-12-28 0.012364389
2004-12-29 0.012107762
2004-12-30 0.011853893
2004-12-31 0.011671810
2005-01-03 0.011428555
2005-01-04 0.011182230
2005-01-05 0.010965931
2005-01-06 0.010755582
2005-01-07 0.010539505
2005-01-10 0.010356722
2005-01-11 0.010190486
2005-01-12 0.010013699
2005-01-13 0.009818061
2005-01-14 0.010627636
2005-01-18 0.010509860
2005-01-19 0.010415608
2005-01-20 0.010665359
2005-01-21 0.010514341
2005-01-24 0.010492933
2005-01-25 0.010277465
2005-01-26 0.010493158
2005-01-27 0.010280631
2005-01-28 0.010097861
2005-01-31 0.009906056
2005-02-01 0.009736553
2005-02-02 0.009579918
2005-02-03 0.009406152
2005-02-04 0.009580153
2005-02-07 0.009455527
2005-02-08 0.009403549
2005-02-09 0.009241075
2005-02-10 0.009215275
2005-02-11 0.009047080
2005-02-14 0.008931866
2005-02-15 0.008772515
2005-02-16 0.008618271
2005-02-17 0.008581710
2005-02-18 0.008548037
2005-02-22 0.008565223
2005-02-23 0.008752065
2005-02-24 0.008607866
2005-02-25 0.008570043
2005-02-28 0.008512314
2005-03-01 0.008422438
2005-03-02 0.008331517
2005-03-03 0.008199031
2005-03-04 0.008122858
2005-03-07 0.007992739
2005-03-08 0.008272341
2005-03-09 0.008172950
2005-03-10 0.008097388
2005-03-11 0.008019912
2005-03-14 0.008520082
2005-03-15 0.008373614
2005-03-16 0.008466545
2005-03-17 0.008756607
2005-03-18 0.008658612
2005-03-21 0.008811986
2005-03-22 0.008736503
2005-03-23 0.008844754
2005-03-24 0.008841428
2005-03-28 0.008718609
2005-03-29 0.008613186
2005-03-30 0.008914281
2005-03-31 0.009008991
2005-04-01 0.008845002
2005-04-04 0.008709570
2005-04-05 0.008601438
2005-04-06 0.008709245
2005-04-07 0.008724266
2005-04-08 0.009382509
2005-04-11 0.009345440
2005-04-12 0.009170010
2005-04-13 0.009499526
2005-04-14 0.009696514
2005-04-15 0.009712487
2005-04-18 0.010199142
2005-04-19 0.010122981
2005-04-20 0.009925948
2005-04-21 0.010190969
2005-04-22 0.013342349
2005-04-25 0.013346956
2005-04-26 0.013039971
2005-04-27 0.012941164
2005-04-28 0.012797753
2005-04-29 0.013503918
2005-05-02 0.015312372
2005-05-03 0.014966099
2005-05-04 0.014644709
2005-05-05 0.014377135
2005-05-06 0.014038307
2005-05-09 0.013712094
2005-05-10 0.013443303
2005-05-11 0.013294939
2005-05-12 0.012989568
2005-05-13 0.012710964
2005-05-16 0.012688612
2005-05-17 0.012610595
2005-05-18 0.012333882
2005-05-19 0.012221952
2005-05-20 0.012084076
2005-05-23 0.011944626
2005-05-24 0.011710121
2005-05-25 0.011501975
2005-05-26 0.011264978
2005-05-27 0.011129268
2005-05-31 0.010974668
2005-06-01 0.011035382
2005-06-02 0.010802132
2005-06-03 0.010581681
2005-06-06 0.010889616
2005-06-07 0.010683739
2005-06-08 0.010519576
2005-06-09 0.010366444
2005-06-10 0.010189010
2005-06-13 0.010022016
2005-06-14 0.009899915
2005-06-15 0.009708902
2005-06-16 0.009578809
2005-06-17 0.009636646
2005-06-20 0.009451666
2005-06-21 0.009284139
2005-06-22 0.009112437
2005-06-23 0.008988211
2005-06-24 0.009054218
2005-06-27 0.009259053
2005-06-28 0.009086198
2005-06-29 0.008919247
2005-06-30 0.008758268
2005-07-01 0.008940522
2005-07-05 0.008882472
2005-07-06 0.009029753
2005-07-07 0.009271831
2005-07-08 0.009119444
2005-07-11 0.009769710
2005-07-12 0.009721565
2005-07-13 0.009915080
2005-07-14 0.009723384
2005-07-15 0.009881641
2005-07-18 0.009842043
2005-07-19 0.009915050
2005-07-20 0.011065241
2005-07-21 0.010831263
2005-07-22 0.010795052
2005-07-25 0.012524341
2005-07-26 0.012243132
2005-07-27 0.012063207
2005-07-28 0.011885120
2005-07-29 0.011624545
2005-08-01 0.011457718
2005-08-02 0.011508734
2005-08-03 0.013627784
2005-08-04 0.013786512
2005-08-05 0.013472536
2005-08-08 0.013623086
2005-08-09 0.014338190
2005-08-10 0.014102336
2005-08-11 0.014208888
2005-08-12 0.014107662
2005-08-15 0.013921497
2005-08-16 0.013648984
2005-08-17 0.013769038
2005-08-18 0.013547605
2005-08-19 0.013294063
2005-08-22 0.013027761
2005-08-23 0.012814402
2005-08-24 0.012533775
2005-08-25 0.012270304
2005-08-26 0.012118690
2005-08-29 0.011868836
2005-08-30 0.011688150
2005-08-31 0.011433794
2005-09-01 0.011290091
2005-09-02 0.011172186
2005-09-06 0.011060920
2005-09-07 0.010831570
2005-09-08 0.010700389
2005-09-09 0.010706248
2005-09-12 0.010491914
2005-09-13 0.010276934
2005-09-14 0.010148998
2005-09-15 0.010076866
2005-09-16 0.009888386
2005-09-19 0.009877177
2005-09-20 0.009713287
2005-09-21 0.009651792
2005-09-22 0.010007458
2005-09-23 0.009922741
2005-09-26 0.009758554
2005-09-27 0.009569342
2005-09-28 0.009397269
2005-09-29 0.009638868
2005-09-30 0.009714517
2005-10-03 0.009734590
2005-10-04 0.009794920
2005-10-05 0.010741698
2005-10-06 0.010934979
2005-10-07 0.010712120
2005-10-10 0.010589230
2005-10-11 0.010460039
2005-10-12 0.010264743
2005-10-13 0.010126799
2005-10-14 0.010249593
2005-10-17 0.010059226
2005-10-18 0.009965058
2005-10-19 0.009769750
2005-10-20 0.010656919
2005-10-21 0.010828134
2005-10-24 0.010604467
2005-10-25 0.010752941
2005-10-26 0.010558802
2005-10-27 0.010356823
2005-10-28 0.010454686
2005-10-31 0.011912260
2005-11-01 0.011729497
2005-11-02 0.011673045
2005-11-03 0.012179313
2005-11-04 0.011913462
2005-11-07 0.011780653
2005-11-08 0.011867017
2005-11-09 0.011607906
2005-11-10 0.011392845
2005-11-11 0.011187339
2005-11-14 0.011043352
2005-11-15 0.010825900
2005-11-16 0.010718962
2005-11-17 0.010654711
2005-11-18 0.010576766
2005-11-21 0.010379275
2005-11-22 0.010183710
2005-11-23 0.010215096
2005-11-25 0.010009264
2005-11-28 0.009919208
2005-11-29 0.009726147
2005-11-30 0.009564994
2005-12-01 0.009382513
2005-12-02 0.009338358
2005-12-05 0.009199318
2005-12-06 0.009146039
2005-12-07 0.009096542
2005-12-08 0.008935487
2005-12-09 0.008798130
2005-12-12 0.008641491
2005-12-13 0.008796649
2005-12-14 0.009088499
2005-12-15 0.008935193
2005-12-16 0.008916738
2005-12-19 0.008761985
2005-12-20 0.008639542
2005-12-21 0.008489209
2005-12-22 0.008438987
2005-12-23 0.008405324
2005-12-27 0.008267470
2005-12-28 0.008306382
2005-12-29 0.008203344
2005-12-30 0.008156912
2006-01-03 0.008113401
2006-01-04 0.009903633
2006-01-05 0.009754112
2006-01-06 0.009563734
2006-01-09 0.009417086
2006-01-10 0.009256813
2006-01-11 0.009142027
2006-01-12 0.009261175
2006-01-13 0.009197274
2006-01-17 0.009030131
2006-01-18 0.009053638
2006-01-19 0.009015521
2006-01-20 0.008970173
2006-01-23 0.010284837
2006-01-24 0.010099104
2006-01-25 0.009926468
2006-01-26 0.009770139
2006-01-27 0.009605131
2006-01-30 0.014444304
2006-01-31 0.014190012
2006-02-01 0.013897622
2006-02-02 0.013614070
2006-02-03 0.013652724
2006-02-06 0.013400610
2006-02-07 0.013483194
2006-02-08 0.013336749
2006-02-09 0.013036457
2006-02-10 0.012941271
2006-02-13 0.012647131
2006-02-14 0.012658472
2006-02-15 0.012547976
2006-02-16 0.012536354
2006-02-17 0.012277700
2006-02-21 0.012053994
2006-02-22 0.011885968
2006-02-23 0.011707510
2006-02-24 0.011471825
2006-02-27 0.011231793
2006-02-28 0.011517597
2006-03-01 0.011392597
2006-03-02 0.011349856
2006-03-03 0.011219125
2006-03-06 0.010990888
2006-03-07 0.010763887
2006-03-08 0.010597969
2006-03-09 0.010478816
2006-03-10 0.010508115
2006-03-13 0.010371123
2006-03-14 0.010181345
2006-03-15 0.010012587
2006-03-16 0.009857341
2006-03-17 0.009706140
2006-03-20 0.009679804
2006-03-21 0.009978345
2006-03-22 0.009878054
2006-03-23 0.010904040
2006-03-24 0.011006369
2006-03-27 0.010840548
2006-03-28 0.010614685
2006-03-29 0.010451971
2006-03-30 0.010273823
2006-03-31 0.010194360
2006-04-03 0.009994273
2006-04-04 0.010181473
2006-04-05 0.009989167
2006-04-06 0.009813379
2006-04-07 0.009759735
2006-04-10 0.009949911
2006-04-11 0.009754388
2006-04-12 0.009680479
2006-04-13 0.009502364
2006-04-17 0.009404152
2006-04-18 0.009461508
2006-04-19 0.009776441
2006-04-20 0.009744115
2006-04-21 0.009555402
2006-04-24 0.009410738
2006-04-25 0.009245576
2006-04-26 0.009074338
2006-04-27 0.008911101
2006-04-28 0.008819744
2006-05-01 0.027519566
2006-05-02 0.026826886
2006-05-03 0.026276881
2006-05-04 0.026858012
2006-05-05 0.026277819
2006-05-08 0.025812441
2006-05-09 0.025156089
2006-05-10 0.024534700
2006-05-11 0.023935424
2006-05-12 0.023944356
2006-05-15 0.023336039
2006-05-16 0.022742125
2006-05-17 0.022212218
2006-05-18 0.021842242
2006-05-19 0.021301326
2006-05-22 0.020954927
2006-05-23 0.020653255
2006-05-24 0.020157337
2006-05-25 0.020841136
2006-05-26 0.020427842
2006-05-30 0.019913777
2006-05-31 0.020215045
2006-06-01 0.020350352
2006-06-02 0.019896178
2006-06-05 0.019409180
2006-06-06 0.019122519
2006-06-07 0.019049030
2006-06-08 0.018603477
2006-06-09 0.018147887
2006-06-12 0.017823333
2006-06-13 0.017539233
2006-06-14 0.017254773
2006-06-15 0.017246128
2006-06-16 0.016919891
2006-06-19 0.016505520
2006-06-20 0.016716379
2006-06-21 0.016307436
2006-06-22 0.016708222
2006-06-23 0.016438873
2006-06-26 0.016517174
2006-06-27 0.016406986
2006-06-28 0.016008924
2006-06-29 0.015876187
2006-06-30 0.015760391
2006-07-03 0.015486182
2006-07-05 0.015574163
2006-07-06 0.015603551
2006-07-07 0.015268149
2006-07-10 0.015024043
2006-07-11 0.014775593
2006-07-12 0.014980704
2006-07-13 0.015361398
2006-07-14 0.015514472
2006-07-17 0.015141963
2006-07-18 0.014887446
2006-07-19 0.014743260
2006-07-20 0.015778275
2006-07-21 0.016357756
2006-07-24 0.018848372
2006-07-25 0.018408771
2006-07-26 0.018053789
2006-07-27 0.017650036
2006-07-28 0.017881351
2006-07-31 0.017780666
2006-08-01 0.017449268
2006-08-02 0.017038505
2006-08-03 0.016852461
2006-08-04 0.016470044
2006-08-07 0.016079309
2006-08-08 0.015710434
2006-08-09 0.015362078
2006-08-10 0.015013608
2006-08-11 0.014655474
2006-08-14 0.014314893
2006-08-15 0.013999414
2006-08-16 0.013756521
2006-08-17 0.013449314
2006-08-18 0.013139943
2006-08-21 0.016219941
2006-08-22 0.016064658
2006-08-23 0.016315765
2006-08-24 0.015921174
2006-08-25 0.015542666
2006-08-28 0.015190523
2006-08-29 0.014844674
2006-08-30 0.014535346
2006-08-31 0.014200927
2006-09-01 0.013906683
2006-09-05 0.013625420
2006-09-06 0.013488670
2006-09-07 0.013178077
2006-09-08 0.012996322
2006-09-11 0.012773376
2006-09-12 0.012752899
2006-09-13 0.012464300
2006-09-14 0.012188023
2006-09-15 0.012268670
2006-09-18 0.012759020
2006-09-19 0.012488154
2006-09-20 0.012215707
2006-09-21 0.012215283
2006-09-22 0.012204588
2006-09-25 0.012133537
2006-09-26 0.012089842
2006-09-27 0.011983237
2006-09-28 0.011864841
2006-09-29 0.011614842
2006-10-02 0.011377041
2006-10-03 0.011132642
2006-10-04 0.010896230
2006-10-05 0.011614300
2006-10-06 0.011366526
2006-10-09 0.011136696
2006-10-10 0.010987849
2006-10-11 0.010763595
2006-10-12 0.010631047
2006-10-13 0.011763106
2006-10-16 0.011554115
2006-10-17 0.011314086
2006-10-18 0.011074066
2006-10-19 0.010850059
2006-10-20 0.010809248
2006-10-23 0.010627608
2006-10-24 0.010407624
2006-10-25 0.010308108
2006-10-26 0.010099175
2006-10-27 0.009898324
2006-10-30 0.009705943
2006-10-31 0.009615447
2006-11-01 0.009516419
2006-11-02 0.009355907
2006-11-03 0.009191720
2006-11-06 0.009033566
2006-11-07 0.008897206
2006-11-08 0.008765901
2006-11-09 0.008610775
2006-11-10 0.008704768
2006-11-13 0.008557320
2006-11-14 0.008438483
2006-11-15 0.008300980
2006-11-16 0.008225823
2006-11-17 0.008492823
2006-11-20 0.008376726
2006-11-21 0.009005815
2006-11-22 0.008841980
2006-11-24 0.008685213
2006-11-27 0.008643482
2006-11-28 0.008800048
2006-11-29 0.008685606
2006-11-30 0.008622460
2006-12-01 0.008657145
2006-12-04 0.008743271
2006-12-05 0.008716319
2006-12-06 0.008732764
2006-12-07 0.008669934
2006-12-08 0.008610829
2006-12-11 0.009442347
2006-12-12 0.009309117
2006-12-13 0.009189793
2006-12-14 0.009052056
2006-12-15 0.009687149
2006-12-18 0.009528758
2006-12-19 0.009656133
2006-12-20 0.009488404
2006-12-21 0.009326679
2006-12-22 0.009204952
2006-12-26 0.009442268
2006-12-27 0.009603522
2006-12-28 0.009418605
2006-12-29 0.009251488
2007-01-03 0.009141784
2007-01-04 0.008974238
2007-01-05 0.008827870
2007-01-08 0.008792323
2007-01-09 0.008881373
2007-01-10 0.008722005
2007-01-11 0.008909963
2007-01-12 0.011749967
2007-01-16 0.012053444
2007-01-17 0.011798662
2007-01-18 0.011555887
2007-01-19 0.011340630
2007-01-22 0.011116214
2007-01-23 0.011291445
2007-01-24 0.011049582
2007-01-25 0.011087288
2007-01-26 0.011889453
2007-01-29 0.011668226
2007-01-30 0.011434446
2007-01-31 0.011200611
2007-02-01 0.011286006
2007-02-02 0.011297349
2007-02-05 0.011434986
2007-02-06 0.012075777
2007-02-07 0.011845157
2007-02-08 0.011651737
2007-02-09 0.011443182
2007-02-12 0.011438910
2007-02-13 0.011202280
2007-02-14 0.011027293
2007-02-15 0.011179152
2007-02-16 0.010945247
2007-02-20 0.012153787
2007-02-21 0.011897107
2007-02-22 0.012290085
2007-02-23 0.012017052
2007-02-26 0.012402281
2007-02-27 0.012182326
2007-02-28 0.015285902
2007-03-01 0.015095380
2007-03-02 0.014756850
2007-03-05 0.014683761
2007-03-06 0.014459046
2007-03-07 0.014282016
2007-03-08 0.014083580
2007-03-09 0.013989223
2007-03-12 0.013668385
2007-03-13 0.013396122
2007-03-14 0.014459203
2007-03-15 0.015205930
2007-03-16 0.014887124
2007-03-19 0.014535097
2007-03-20 0.014748729
2007-03-21 0.014398792
2007-03-22 0.015066050
2007-03-23 0.014864036
2007-03-26 0.014672849
2007-03-27 0.014400217
2007-03-28 0.014675310
2007-03-29 0.014350710
2007-03-30 0.014032678
2007-04-02 0.013729336
2007-04-03 0.013466066
2007-04-04 0.013186677
2007-04-05 0.013820508
2007-04-09 0.013500866
2007-04-10 0.013188934
2007-04-11 0.012975676
2007-04-12 0.012922159
2007-04-13 0.013060366
2007-04-16 0.012768409
2007-04-17 0.012504803
2007-04-18 0.012249771
2007-04-19 0.012166164
2007-04-20 0.011909242
2007-04-23 0.011905550
2007-04-24 0.011822313
2007-04-25 0.011563536
2007-04-26 0.011402368
2007-04-27 0.011179251
2007-04-30 0.013460034
2007-05-01 0.013237273
2007-05-02 0.013359615
2007-05-03 0.013128786
2007-05-04 0.013074495
2007-05-07 0.013165712
2007-05-08 0.012900033
2007-05-09 0.012607564
2007-05-10 0.012323690
2007-05-11 0.012160001
2007-05-14 0.012083728
2007-05-15 0.011824192
2007-05-16 0.011565249
2007-05-17 0.011367476
2007-05-18 0.011153329
2007-05-21 0.010988927
2007-05-22 0.010856859
2007-05-23 0.010993164
2007-05-24 0.010805339
2007-05-25 0.011058310
2007-05-29 0.011042556
2007-05-30 0.011022905
2007-05-31 0.011014390
2007-06-01 0.011257949
2007-06-04 0.011054100
2007-06-05 0.010850329
2007-06-06 0.010690414
2007-06-07 0.010723065
2007-06-08 0.011720149
2007-06-11 0.011890295
2007-06-12 0.011635498
2007-06-13 0.011474632
2007-06-14 0.011907800
2007-06-15 0.011674633
2007-06-18 0.011426772
2007-06-19 0.011180503
2007-06-20 0.010955242
2007-06-21 0.011290595
2007-06-22 0.011141906
2007-06-25 0.012291781
2007-06-26 0.012018788
2007-06-27 0.011753666
2007-06-28 0.011775490
2007-06-29 0.011527316
2007-07-02 0.011647990
2007-07-03 0.011557133
2007-07-05 0.011480316
2007-07-06 0.011238978
2007-07-09 0.011003228
2007-07-10 0.010810076
2007-07-11 0.011418483
2007-07-12 0.011225112
2007-07-13 0.011807693
2007-07-16 0.011730767
2007-07-17 0.011565656
2007-07-18 0.012598503
2007-07-19 0.012346072
2007-07-20 0.012778653
